Compania,Articulo,Descripcion,UdVta,ClaveAcceso,CostoEstandar
225,L030016022,LAMINA PD1125 CUADRO,PZA,871             ,2.2996
225,L030016058,LAMINA PD1238 CUADRO,PZA,871             ,2.4385
225,L030016077,LAMINA PD1366 CUADRO,PZA,871             ,2.6001
225,L030016088,LAMINA PD1002 CUADRO,PZA,871             ,2.5686
225,L030016090,LAMINA PD1620 CUADRO,PZA,871             ,2.5984
225,L030016162,LAMINA PD1628 CUADRO,PZA,871             ,1.9157
225,L030016181,LAMINA 1970706 POUCH 450/12 PZ,PZA,262             ,2.4372
225,L030016293,LAMINA PD1397 CUADRO,PZA,871             ,2.2639
225,L030016343,LAMINA PD1135 CUADRO,PZA,871             ,2.5449
225,L030016359,LAMINA PD1304 CUADRO,PZA,871             ,2.6759
225,L030016503,LAMINA PD1714 CUADRO,PZA,871             ,2.8144
225,L030016580,LAMINA PD1490 CUADRO,PZA,871             ,3.0934
225,L030016891,LAMINA PD1226 CUADRO,PZA,871             ,2.4462
225,L030016959,LAMINA PD1744 CUADRO,PZA,000954          ,1.7057
225,L030017987,LAMINA SLSTD007,PZA,871             ,2.3869
225,L030018213,LAMINA 7HGN,PZA,871             ,3.72579999999999
225,L030018453,LAMINA 90981104,PZA,001039          ,3.2225
225,L030018773,LAMINA 13PC-1,PZA,871             ,2.8548
225,L030019843,LAMINA K58T,PZA,871             ,9.37549999999999
225,L030113900,LAMINA BANCO 15 3/8 X 12 5/8,PZA,231             ,0.9336
225,L04009115,LAMINA VIT-2,PZA,002016          ,4.5358
225,L050015483,LAMINA 2-A,PZA,821             ,5.7951
225,L050015581,LAM GIOVANNI PRIMO BULK VIT2.5,PZA,44              ,6.30509999999999
225,L050018244,LAMINA 7I8N-1,PZA,871             ,2.8934
225,L05003823,LAMINA EMPC4  AUGE 2,PZA,010014          ,3.5139
225,L060016387,LAMINA CVT7GQV,PZA,871             ,4.1243
225,L060017790,LAMINA 132C,PZA,871             ,3.6543
225,L060018770,LAMINA STE740,PZA,000954          ,18.1921
225,L060019793,LAMINA 7IM5-1,PZA,871             ,3.7611
225,L060019918,LAMINA 7IOZ,PZA,871             ,4.5016
225,L080016976,LAMINA 7HPT,PZA,871             ,6.4584
225,L080017818,LAMINA P003,PZA,871             ,7.8896
225,L120013175,LAMINA 1F-N,PZA,920             ,4.8186
225,L200013077,LAMINA PMR 00151721,PZA,133             ,15.6324999999999
225,L240017564,LAMINA CVT7GXA,PZA,871             ,3.8141
225,L250017986,LAMINA 7I5E(CVT7I77),PZA,871             ,5.8037
225,L250018860,LAMINA CVT7D06,PZA,000954          ,6.3106
225,L250019143,LAMINA 7IHT(CVT7IJR),PZA,871             ,3.7053
225,L300014707,LAMINA BAKERS & CHEFS,PZA,771             ,10.4913
225,L310015793,SPRAYIT SP94002,PZA,939             ,19.6697
225,LBD420014932,LAMINA TEQ. GILA REPOSADO,PZA,788             ,6.11939999999999
225,LBD420019840,LAMINA 60400313786,PZA,115041          ,8.0548
225,LBD420119464,LAMINA LAM 8,PZA,115059          ,7.888
225,LBS260020642,LAM. CHAROLA CALAHUA CREMA DE,PZA,115128          ,3.2857
225,LBS290014008,LAMINA 3906 12 BOTELLAS FUJI,PZA,003020          ,4.9585
225,LBS290019786,LAMINA HOUSECARE GRANDE NEGRA,PZA,013002          ,5.0763
225,LBS290020503,LAMINA CARTEK 10881,PZA,003020          ,3.07289999999999
225,LBS290020846,LAMINA 149G,PZA,000954          ,5.1944
225,LBS320012037,LAMINA CAJA#2,PZA,001077          ,9.4374
225,LBS320016588,LAMINA GH-2,PZA,44              ,5.8235
225,LBS320017185,LAMINA PRECISSIMO JUMBO,PZA,0013002         ,5.6607
225,LBS320017988,LAMINA 4870,PZA,871             ,7.0165
225,LBS320018159,LAMINA 92354066.002,PZA,001039          ,2.88729999999999
225,LBS320018293,LAM. CAJA LINEAL SS SUAJADA 12,PZA,44              ,4.5397
225,LBS320018733,LAM CHA-ED-PHD CHAROLA EASY DR,PZA,012001          ,11.7072
225,LBS320019138,LAMINA 7IHP (CVT7ITT),PZA,871             ,4.1367
225,LBS320019210,LAM CHA. DISPLAY 01 (MUESTRAS),PZA,44              ,4.2433
225,LBS320019597,LAMINA CVT7CN7,PZA,000954          ,3.3538
225,LBS320020163,LAMINA 69X102 LAMODBR1252A,PZA,001021          ,5.7933
225,LBS320020621,LAMINA ENERLUB 11003,PZA,003020          ,4.9585
225,LBS320020696,LAMINA KWX 11001,PZA,003020          ,5.2824
225,LBS32007430,LAMINA A-14,PZA,001032          ,6.1893
225,LBS360019229,LAMINA MJNCTJL5641,PZA,001021          ,11.0296
225,LBS360019564,LAMINA 67629579/67441445 UNIKN,PZA,001021          ,4.1746
225,LBS360020023,LAMINA 97X114 QSHBFV6622,PZA,001021          ,10.464
225,LBS360020077,LAMINA 139X114 MJNEWBR6119,PZA,001021          ,14.9851
225,LBS360020236,LAMINA 67972876 UNIDOJL 5659-B,PZA,001021          ,4.6993
225,LBS360021067,LAM. 68468407 UNIREJL 6546-D,PZA,001021          ,7.9645
225,LBS400013282,LAMINA 6082 6 GALONES HELLA,PZA,003020          ,9.57399999999999
225,LBS400013732,LAMINA 3807 CAJA 4 PORR 5L ROJ,PZA,003020          ,7.223
225,LBS400014620,LAM CH.20025804 60 UNI. CAN,PZA,115022          ,6.2207
225,LBS400017102,LAMINA 303021001 CHAROLA GENER,PZA,792             ,22.2067999999999
225,LBS400017308,LAMINA DHERBO 6771,PZA,003020          ,8.7241
225,LBS400018786,LAMINA 6729427 UNIKNJL 5656,PZA,001021          ,11.193
225,LBS400020132,LAM. 57877352 LINER CLUB X 16,PZA,006047          ,6.4681
225,LBS400020137,LAMINA 67943705 UNIDOJL5563,PZA,001021          ,5.9911
225,LBS400020687,LAMINA ENERLUB 11011,PZA,003020          ,7.4435
225,LBS400020691,LAMINA FUJI 11008,PZA,003020          ,8.7207
225,LBS400021014,LAM. 60400215865 TUBO BT NAVID,PZA,115041          ,12.3705999999999
225,LIMP. RODA,LIMPIEZA RODA (1190),MIL,LIMPIEZA RODA (1,0.0216999999999999
225,LKD420016728,LAM. S14200142E23 BASE MG1 Y M,PZA,696             ,5.08949999999999
225,LKD420018521,LAMINA PD2036 CUADRO,PZA,000954          ,3.28299999999999
225,LKD420018625,LAMINA E-07011,PZA,810             ,9.2726
225,LKD420018692,LAMINA 209063,PZA,896             ,12.4304
225,LKD420018776,LAMINA 3AR,PZA,001032          ,7.2857
225,LKD420019094,LAMINA No.2,PZA,940             ,15.6176
225,LKD420019412,LAM CO203 CORRUGADO MS 1.2KG,PZA,570             ,9.0147
225,LKD420019936,LAMINA HIS 12K,PZA,865             ,6.2119
225,LKD420019990,LAM. 2 TAPA 300110024,PZA,459             ,8.8415
225,LKD420019994,LAMINA 300126193 YOPLI,PZA,459             ,11.6645
225,LKD420020395,LAMINA 212535,PZA,540             ,6.0678
225,LKD420020396,LAMINA 212573,PZA,540             ,4.297
225,LKD420020822,LAM. 40.6 X 30.4 X 13.0,PZA,865             ,6.7967
225,LKD420117102,LAMINA 303060000 DIV. LARGA,PZA,792             ,4.7893
225,LKD420119991,LAMINA BOBINA BASE 300109828,PZA,459             ,8.5144
225,LKD480017880,LAMINA 300135212,PZA,804             ,6.5919
225,LKD480019475,LAMINA S15100232E17 LV MOREA,PZA,696             ,10.1939
225,LKD480019799,LAMINA 300165445 FILM 4124WF,PZA,459             ,10.9294
225,LKD510315662,LAMINA DIVISIÓN N°1,PZA,882             ,5.54979999999999
225,LKD610114811,LAMINA CERAFELT 5" BASE,PZA,11006           ,56.092
225,LKD820019291,LAMINA SCMX-C-20LN (NVO DISEÑO,PZA,231             ,25.7807
225,LKD820020997,LAMINA 3016517 GENERICA 10,PZA,115145          ,18.8821999999999
225,LKS230015896,LAMINA P-209,PZA,903             ,2.1058
225,LKS230016922,LAMINA DOCURA BA9OZ,PZA,714             ,2.7921
225,LKS230017041,LAMINA 2090156 LAMINA ESQUEJES,PZA,896             ,3.554
225,LKS230017075,LAMINA 36-120(Y),PZA,727             ,2.3432
225,LKS230018010,LAMINA CUADRO MEDIANO,PZA,001032          ,2.60699999999999
225,LKS230018819,LAMINA ROLL BAG,PZA,013002          ,2.34079999999999
225,LKS230019086,LAMINA ZGM18CC12,PZA,216             ,2.7236
225,LKS230019308,LAMINA 1512569,PZA,262             ,2.8146
225,LKS230019364,LAMINA COLECTIVA,PZA,394             ,3.8823
225,LKS230019456,LAMINA C-C013 SS BRLLA4,PZA,138             ,2.8949
225,LKS230019486,LAMINA BEBE 400 gms,PZA,876             ,2.0807
225,LKS230019758,LAMINA C-C013 SNSHINEG3,PZA,138             ,7.1199
225,LKS230019792,LAMINA ME093,PZA,115068          ,1.9151
225,LKS230020639,LAMINA 1222,PZA,871             ,2.9149
225,LKS230020658,LAMINA CAJA 6 ROLLOS,PZA,115108          ,3.881
225,LKS230020659,LAM. ME-0406 BY PURE GEL 125 M,PZA,115098          ,3.2731
225,LKS230020784,LAM. ME-0480 CORRUGADO BAHAMA,PZA,115098          ,3.6878
225,LKS230020791,LAM. ME-0406 125 MIL SIN IMPRE,PZA,115098          ,3.1228
225,LKS230020798,LAM. C-C295 DES XL3 2000009519,PZA,138             ,3.5621
225,LKS230020828,LAM. C-SANITIZA,PZA,138             ,3.61999999999999
225,LKS230020984,LAM. LAMINA E-070184,PZA,810             ,5.24469999999999
225,LKS230021026,LAMINA 5ZC2,PZA,115121          ,2.6567
225,LKS230021056,LAMINA CAJA CERA COPPEL,PZA,115042          ,3.75329999999999
225,LKS230220838,LAM. DIVCORTA 2645990,PZA,262             ,4.61299999999999
225,LKS260013850,LAMINA CHAROLA BASE,PZA,662             ,11.1908
225,LKS260014177,LAMINA C-C013 BR40 RE,PZA,138             ,2.8358
225,LKS260014422,LAMINA BANDA ARCHIVO CARTA,PZA,472             ,4.9856
225,LKS260014986,LAMINA C-C013 CS BRLLO 3,PZA,138             ,1.1828
225,LKS260016228,LAMINA 7BM8,PZA,871             ,3.3666
225,LKS260016643,LAMINA TAPA,PZA,821             ,9.4444
225,LKS260017280,LAMINA 75KU,PZA,871             ,4.6857
225,LKS260017300,LAMINA 11JD,PZA,871             ,3.1441
225,LKS260018497,LAMINA 13O9,PZA,000954          ,7.5363
225,LKS260018764,LAM 67469405 UNIRE-JO-5527,PZA,001021          ,1.1126
225,LKS260019121,LAMINA 91307836 SHIPPER OB 4X6,PZA,001039          ,2.5358
225,LKS260019183,LAM 69860822 CHIPPER OB 6X36CT,PZA,001039          ,3.628
225,LKS260019216,LAMINA 1L200200150 VITAMINA E,PZA,115034          ,1.9615
225,LKS260019466,LAMINA MAYONESA,PZA,115029          ,3.907
225,LKS260019560,LAMINA MP-COR-0009 16.5X12.8X1,PZA,115058          ,7.6562
225,LKS260019573,LAMINA PIEZAS,PZA,000991          ,2.7406
225,LKS260019909,LAMINA MP-COR-0022 M8065,PZA,115058          ,10.19
225,LKS260019910,LAMINA MP-COR-0021 M8064,PZA,115058          ,11.4896
225,LKS260019995,LAMINA REFACCIONES,PZA,459             ,1.9615
225,LKS260020079,LAMINA 200191 24/48,PZA,606             ,2.2927
225,LKS260020258,LAMINA 200133,PZA,606             ,2.8922
225,LKS260020293,LAMINA 200101,PZA,606             ,3.1212
225,LKS260020577,LAMINA No. 3,PZA,115122          ,5.30139999999999
225,LKS260020711,LAMINA CLORHADA 6 PZAS,PZA,257             ,5.9933
225,LKS260021036,LAM. 4304 CORR CANELITAS 32/18,PZA,002004          ,3.39949999999999
225,LKS26006845,LAMIMA OFICIO 3,PZA,001014          ,4.3654
225,LKS26008456,LAMINA CHAROLA No. 3,PZA,207             ,4.6973
225,LKS290014650,LAMINA DMOX-5,PZA,44              ,3.11679999999999
225,LKS290015157,LAMINA C-C013 CS ABI 14,PZA,138             ,4.9805
225,LKS290015214,LAM. N0099111309 P/12 MINICARR,PZA,006019          ,1.85029999999999
225,LKS290016382,LAMINA  CVT7C2D,PZA,871             ,3.9263
225,LKS290016988,LAMINA CMBG,PZA,0013002         ,5.48189999999999
225,LKS290017234,LAMINA 1089,PZA,008019          ,5.0565
225,LKS290017279,LAMINA 7D6Q,PZA,871             ,3.93149999999999
225,LKS290017486,LAM. N0062116609 P/12 CORONAS,PZA,006019          ,6.61539999999999
225,LKS290017512,LAM. 8072 SEP. PUMA,PZA,003020          ,1.4625
225,LKS290017827,LAMINA ECO24M,PZA,013002          ,3.2159
225,LKS290017847,LAMINA HONDA 3557,PZA,003020          ,5.5406
225,LKS290018024,LAMINA BASUJ,PZA,013002          ,3.2074
225,LKS290018119,LAMINA 303000001 GRANOLA,PZA,792             ,6.735
225,LKS290018581,LAMINA EXTRA JUMBO 24 (18),PZA,013002          ,5.5479
225,LKS290018632,LAM. EM245 XT PROF 24/250GR+4,PZA,115031          ,7.4207
225,LKS290018693,LAMINA CAJA 60X60X60,PZA,115081          ,20.7849999999999
225,LKS290018828,LAMINA C-C320 GSET,PZA,138             ,4.0917
225,LKS290018882,LAMINA A-35,PZA,001032          ,8.2005
225,LKS290019009,LAMINA RALOY 9346,PZA,003020          ,2.61949999999999
225,LKS290019032,LAMINA 86117282 CC GENERICO 29,PZA,006047          ,5.6914
225,LKS290019182,LAMINA 6040214937 NIKOLO FLOW,PZA,115041          ,3.83319999999999
225,LKS290019287,LAMINA ECO24J,PZA,013002          ,7.01009999999999
225,LKS290019319,LAM CO653 SV 50 SB GOLDEN HILL,PZA,570             ,2.967
225,LKS290019345,LAM EMME30CC0020.002 CC LIQUID,PZA,115032          ,4.2277
225,LKS290019384,LAMINA HELLA 9826,PZA,003020          ,4.2572
225,LKS290019472,LAMINA 67659441 UNIREMP6242,PZA,001021          ,2.1582
225,LKS290019476,LAMINA 67661973 UNIREMP6243,PZA,001021          ,2.1582
225,LKS290019541,LAMINA 67643479 UNIREMP6167,PZA,001021          ,2.0694
225,LKS290019730,LAMINA  76IN,PZA,000954          ,6.805
225,LKS290019830,LAMINA CVT7IHN,PZA,000954          ,8.526
225,LKS290019931,LAM CO659 SVETIA 200 SB 10PZS.,PZA,570             ,4.69
225,LKS290020140,LAMINA CAJA 1/4,PZA,000990          ,8.7692
225,LKS290020197,LAM. 81495521 CC CANESTEN OVUL,PZA,006047          ,4.4676
225,LKS290020198,LAM. 81495556 CC CANESTEN DUAL,PZA,006047          ,5.0224
225,LKS290020206,LAMINA 446730049,PZA,115078          ,7.50259999999999
225,LKS290020216,LAM. 86517353 CC GENERICO 33,PZA,006047          ,6.4701
225,LKS290020273,LAM. 85738712 CC GENERICO 17,PZA,006047          ,8.2043
225,LKS290020315,LAM. CORR.P/LAM VEC DHB 10065,PZA,115020          ,2.2657
225,LKS290020407,LAMINA 2072500,PZA,262             ,6.3032
225,LKS290020498,LAM. 86436647 CORR.GENERICO 34,PZA,006047          ,3.80619999999999
225,LKS290020582,LAMINA No. 1,PZA,513             ,9.39979999999999
225,LKS290020928,LAM. 84142107 CORRUGADO GEN 11,PZA,006047          ,4.9746
225,LKS290020951,LAM. CORRUGADO RESTOS,PZA,006047          ,2.8605
225,LKS290020953,LAMINA 130.0 X 110.0,PZA,917             ,9.966
225,LKS290020973,LAMINA CAJA No. 16,PZA,115141          ,14.2443
225,LKS29018734,LAMINA SEP.20KI/20LN,PZA,231             ,2.7227
225,LKS320011430,LAMINA DMOX3,PZA,44              ,2.2675
225,LKS320014339,LAMINA N°5 E S/I,PZA,44              ,6.3022
225,LKS320014594,LAM. 1205028 CAJA MACARR./QUE,PZA,44              ,3.0172
225,LKS320014947,LAMINA CSM 2,PZA,000973          ,8.7769
225,LKS320015095,LAMINA PAD-9995015,PZA,244             ,2.3501
225,LKS320015106,LAMINA CAJ-9995030 181/2X14X12,PZA,244             ,7.6278
225,LKS320015411,LAMINA CAJ-9995002 10X10X18,PZA,244             ,5.1399
225,LKS320015569,LAMINA 7EMJ-1 BIG PONY ZIPPO,PZA,871             ,1.9113
225,LKS320015674,LAMINA 61100040006,PZA,864             ,13.583
225,LKS320015710,LAMINA IM001546 SALLY LIQUID 2,PZA,298             ,4.1368
225,LKS320015932,LAMINA IM001777,PZA,298             ,2.776
225,LKS320015938,LAMINA 7DB7,PZA,871             ,4.269
225,LKS320015967,LAMINA 12 BOTES AEROSOL 20OZ,PZA,115020          ,2.8796
225,LKS320016482,LAMINA DOGO 2 12 Y 15 KG,PZA,942             ,4.3613
225,LKS320016631,LAMINA 7D12,PZA,871             ,3.533
225,LKS320016730,LAMINA  ARANDANO,PZA,792             ,6.6324
225,LKS320016898,LAMINA CAJ-9995006 14X14X3,PZA,244             ,4.3551
225,LKS320016962,LAMINA 4132,PZA,002004          ,4.857
225,LKS320017205,LAMINA 133R,PZA,871             ,3.9799
225,LKS320017239,LAMINA IM002116,PZA,298             ,4.8673
225,LKS320017287,LAMINA 2033701,PZA,001021          ,5.637
225,LKS320017369,LAMINA C-C587 HS SSEXT,PZA,138             ,2.5321
225,LKS320017475,LAMINA ARCHIVO,PZA,000994          ,4.6854
225,LKS320017499,LAMINA SW 12 X 12 X 37,PZA,011006          ,10.9113
225,LKS320017663,LAMINA 98546371,PZA,001039          ,1.4266
225,LKS320017668,LAMINA 13CA,PZA,871             ,5.1975
225,LKS320017699,LAMINA 11 3/4 X 11 3/4 SEPARAD,PZA,244             ,2.538
225,LKS320017769,LAMINA MOVO 9530,PZA,003020          ,4.8783
225,LKS320017775,LAMINA IM002120,PZA,298             ,2.6254
225,LKS320017812,LAM. 7I38,PZA,871             ,4.1216
225,LKS320017962,LAMINA 20026775,PZA,115022          ,5.46669999999999
225,LKS320018049,LAMINA 137J,PZA,871             ,3.56649999999999
225,LKS320018093,LAMINA 2040278 MJNCHRR4870,PZA,001021          ,8.6742
225,LKS320018360,LAM. 1240142 MF 2 GDL S/I C/S,PZA,44              ,5.2507
225,LKS320018380,LAMINA IM002255,PZA,298             ,6.6937
225,LKS320018426,LAMINA PL-5-N 1287105,PZA,44              ,3.2883
225,LKS320018644,LAMINA 7IBV,PZA,871             ,3.9291
225,LKS320018647,LAMINA 13OK,PZA,871             ,4.9267
225,LKS320018684,LAM. CORRUGADO DOSIFICADOR,PZA,44              ,5.5316
225,LKS320018741,LAMINA TABLA 3 TAPA,PZA,162             ,6.6485
225,LKS320018842,LAMINA 23125603,PZA,115034          ,3.3097
225,LKS320018887,LAMINA IM002332,PZA,298             ,5.0184
225,LKS320018902,LAMINA CO619 SVETIA 12O SB,PZA,570             ,4.1578
225,LKS320018993,LAMINA 13OO,PZA,871             ,2.9398
225,LKS320019011,LAMINA 7CO3,PZA,871             ,4.2851
225,LKS320019012,LAMINA 211714 NA0D6541022,PZA,540             ,3.86219999999999
225,LKS320019025,LAMINA TABLA 2 TAPA,PZA,51              ,7.2017
225,LKS320019034,LAMINA 85164279 AS ORIGINAL 24,PZA,006047          ,3.0549
225,LKS320019071,LAMINA 7EFC,PZA,871             ,4.4806
225,LKS320019099,LAMINA 211594 99030047406,PZA,540             ,1.3154
225,LKS320019117,LAMINA 7IAF,PZA,871             ,5.0244
225,LKS320019191,LAMINA CO651 SVETIA 300+15%,PZA,570             ,5.6228
225,LKS320019234,LAMINA 7EXZ,PZA,871             ,4.1712
225,LKS320019257,LAMINA 7IDI,PZA,871             ,3.787
225,LKS320019321,LAMINA CO655 SV 220 SB GOLDEN,PZA,570             ,4.7711
225,LKS320019325,LAMINA 7I7Z,PZA,871             ,4.6463
225,LKS320019452,LAMINA 67646030 UNIKNJO5726-B,PZA,001021          ,5.8725
225,LKS320019455,LAMINA C-C807-15SAS9SC,PZA,138             ,2.3045
225,LKS320019479,LAMINA 48.0X25.0X40.0,PZA,115070          ,7.12239999999999
225,LKS320019505,LAMINA CAJA MEXEY,PZA,115054          ,5.2332
225,LKS320019511,LAMINA ÁNGEL AIR 7.05 oz T.L,PZA,002012          ,5.2507
225,LKS320019535,LAMINA 1230038 BOW TIE 7.05oz,PZA,002012          ,5.4398
225,LKS320019536,LAMINA K58Z,PZA,871             ,6.34589999999999
225,LKS320019547,LAMINA EMBALAJE EXTERIOR 93027,PZA,714             ,6.2435
225,LKS320019720,LAMINA 67797111 UNIPOJL6500-B,PZA,001021          ,3.7426
225,LKS320019815,LAMINA 67704433 UNIICMP 6311,PZA,001021          ,2.5531
225,LKS320019855,LAMINA 83292709/84152839 UNIPU,PZA,001021          ,5.9198
225,LKS320019865,LAMINA 7INT,PZA,871             ,3.83889999999999
225,LKS320019867,LAMINA 23153133,PZA,115034          ,2.04359999999999
225,LKS320019951,LAMINA FRAM 10343,PZA,003020          ,4.3122
225,LKS320020099,LAMINA 63X115 DAVSJEL6366F,PZA,001021          ,5.10349999999999
225,LKS320020122,LAMINA 67946651 UNIAXJO5332,PZA,001021          ,2.7658
225,LKS320020124,LAMINA 67946655 UNIAXJL6532,PZA,001021          ,3.3097
225,LKS320020183,LMINA 67933899 UNIDOMP6805-C,PZA,001021          ,3.0587
225,LKS320020184,LMINA 67933897 UNIDOMP6803-C,PZA,001021          ,2.3229
225,LKS320020199,LAMINA 89X84 JDVADJL6728,PZA,001021          ,5.2655
225,LKS320020200,LAMINA 69X66 JDVADJL6728,PZA,001021          ,3.2069
225,LKS320020369,LAM. 68123291 UNIAXCH 7161,PZA,001021          ,1.8323
225,LKS320020386,LAMINA 85918982,PZA,115142          ,3.57809999999999
225,LKS320020490,LAMINA C-C807-15SAS09-2,PZA,138             ,2.3045
225,LKS320020497,LAM. 86938219 NEGASUNT AER CAJ,PZA,006047          ,3.7746
225,LKS320020507,LAMINA IM002571,PZA,298             ,2.506
225,LKS320020517,LAMINA 68201345 UNIPOCH 7309,PZA,001021          ,5.8171
225,LKS320020545,LAMINA GERBERA BASE,PZA,51              ,7.0656
225,LKS320020560,LAMINA PGXXBR7399,PZA,001021          ,9.3306
225,LKS320020604,LAM. 68274671 UNIKNMP 7393-B,PZA,001021          ,6.4969
225,LKS320020618,LAM. No.5 1/2 LM 220g,PZA,44              ,3.6314
225,LKS320020766,LAMINA CHSL0008,PZA,871             ,4.1602
225,LKS320020781,LAMINA CHICA,PZA,115123          ,3.43689999999999
225,LKS320020801,LAM. 2058081 MJNEWJL 7120-B,PZA,001021          ,5.3063
225,LKS320020865,LAM. EMCC0035 CAJA GRANDE C,PZA,115130          ,12.2373
225,LKS320021035,LAM. 4156 CJA RNV SUPREMAS 10/,PZA,002004          ,4.6265
